event_time,bookmaker,Fighter,Opponent,odds_f1,odds_f2
2023-10-11 23:30:00,DraftKings,Florida International Panthers,UTEP Miners,-125,105
2023-10-11 23:30:00,FanDuel,Florida International Panthers,UTEP Miners,-128,106
2023-10-11 23:30:00,Bovada,Florida International Panthers,UTEP Miners,-135,115
2023-10-11 23:30:00,Unibet,Florida International Panthers,UTEP Miners,-129,105
2023-10-11 23:30:00,TwinSpires,Florida International Panthers,UTEP Miners,-110,-110
2023-10-11 23:30:00,BetRivers,Florida International Panthers,UTEP Miners,-129,105
2023-10-11 23:30:00,Barstool Sportsbook,Florida International Panthers,UTEP Miners,-135,115
2023-10-11 23:30:00,BetMGM,Florida International Panthers,UTEP Miners,-135,110
2023-10-11 23:30:00,PointsBet (US),Florida International Panthers,UTEP Miners,-131,110
2023-10-11 23:30:00,Caesars,Florida International Panthers,UTEP Miners,-135,115
2023-10-11 23:30:00,BetOnline.ag,Florida International Panthers,UTEP Miners,-135,115
2023-10-11 23:30:00,SuperBook,Florida International Panthers,UTEP Miners,-140,120
2023-10-11 23:30:00,BetUS,Florida International Panthers,UTEP Miners,-135,115
2023-10-11 23:30:00,LowVig.ag,Florida International Panthers,UTEP Miners,-135,115
2023-10-11 23:30:00,WynnBET,Florida International Panthers,UTEP Miners,-130,112
2023-10-11 23:30:00,MyBookie.ag,Florida International Panthers,UTEP Miners,-123,-102
2023-10-12 01:00:00,DraftKings,New Mexico State Aggies,Sam Houston State Bearkats,-170,142
2023-10-12 01:00:00,FanDuel,New Mexico State Aggies,Sam Houston State Bearkats,-176,146
2023-10-12 01:00:00,Bovada,New Mexico State Aggies,Sam Houston State Bearkats,-170,145
2023-10-12 01:00:00,TwinSpires,New Mexico State Aggies,Sam Houston State Bearkats,-109,-112
2023-10-12 01:00:00,BetRivers,New Mexico State Aggies,Sam Houston State Bearkats,-175,135
2023-10-12 01:00:00,Unibet,New Mexico State Aggies,Sam Houston State Bearkats,-175,135
2023-10-12 01:00:00,Barstool Sportsbook,New Mexico State Aggies,Sam Houston State Bearkats,-165,140
2023-10-12 01:00:00,BetMGM,New Mexico State Aggies,Sam Houston State Bearkats,-175,145
2023-10-12 01:00:00,PointsBet (US),New Mexico State Aggies,Sam Houston State Bearkats,-176,145
2023-10-12 01:00:00,Caesars,New Mexico State Aggies,Sam Houston State Bearkats,-170,143
2023-10-12 01:00:00,BetOnline.ag,New Mexico State Aggies,Sam Houston State Bearkats,-164,145
2023-10-12 01:00:00,SuperBook,New Mexico State Aggies,Sam Houston State Bearkats,-170,145
2023-10-12 01:00:00,BetUS,New Mexico State Aggies,Sam Houston State Bearkats,-165,145
2023-10-12 01:00:00,LowVig.ag,New Mexico State Aggies,Sam Houston State Bearkats,-165,145
2023-10-12 01:00:00,WynnBET,New Mexico State Aggies,Sam Houston State Bearkats,-169,145
2023-10-12 01:00:00,MyBookie.ag,New Mexico State Aggies,Sam Houston State Bearkats,-176,143
2023-10-12 23:00:00,DraftKings,Houston Cougars,West Virginia Mountaineers,130,-155
2023-10-12 23:00:00,FanDuel,Houston Cougars,West Virginia Mountaineers,132,-160
2023-10-12 23:00:00,BetRivers,Houston Cougars,West Virginia Mountaineers,123,-150
2023-10-12 23:00:00,TwinSpires,Houston Cougars,West Virginia Mountaineers,-106,-115
2023-10-12 23:00:00,Unibet,Houston Cougars,West Virginia Mountaineers,123,-150
2023-10-12 23:00:00,Bovada,Houston Cougars,West Virginia Mountaineers,130,-150
2023-10-12 23:00:00,Barstool Sportsbook,Houston Cougars,West Virginia Mountaineers,130,-150
2023-10-12 23:00:00,BetMGM,Houston Cougars,West Virginia Mountaineers,125,-150
2023-10-12 23:00:00,PointsBet (US),Houston Cougars,West Virginia Mountaineers,130,-155
2023-10-12 23:00:00,Caesars,Houston Cougars,West Virginia Mountaineers,130,-155
2023-10-12 23:00:00,BetOnline.ag,Houston Cougars,West Virginia Mountaineers,130,-149
2023-10-12 23:00:00,SuperBook,Houston Cougars,West Virginia Mountaineers,125,-145
2023-10-12 23:00:00,BetUS,Houston Cougars,West Virginia Mountaineers,130,-150
2023-10-12 23:00:00,LowVig.ag,Houston Cougars,West Virginia Mountaineers,130,-150
2023-10-12 23:00:00,WynnBET,Houston Cougars,West Virginia Mountaineers,128,-149
2023-10-12 23:00:00,MyBookie.ag,Houston Cougars,West Virginia Mountaineers,128,-156
2023-10-12 23:30:00,DraftKings,East Carolina Pirates,SMU Mustangs,340,-440
2023-10-12 23:30:00,FanDuel,East Carolina Pirates,SMU Mustangs,375,-500
2023-10-12 23:30:00,Bovada,East Carolina Pirates,SMU Mustangs,345,-470
2023-10-12 23:30:00,Unibet,East Carolina Pirates,SMU Mustangs,340,-480
2023-10-12 23:30:00,TwinSpires,East Carolina Pirates,SMU Mustangs,-109,-112
2023-10-12 23:30:00,BetRivers,East Carolina Pirates,SMU Mustangs,340,-480
2023-10-12 23:30:00,Barstool Sportsbook,East Carolina Pirates,SMU Mustangs,340,-425
2023-10-12 23:30:00,BetMGM,East Carolina Pirates,SMU Mustangs,333,-450
2023-10-12 23:30:00,PointsBet (US),East Carolina Pirates,SMU Mustangs,340,-455
2023-10-12 23:30:00,Caesars,East Carolina Pirates,SMU Mustangs,345,-455
2023-10-12 23:30:00,BetOnline.ag,East Carolina Pirates,SMU Mustangs,350,-435
2023-10-12 23:30:00,SuperBook,East Carolina Pirates,SMU Mustangs,325,-425
2023-10-12 23:30:00,BetUS,East Carolina Pirates,SMU Mustangs,340,-450
2023-10-12 23:30:00,LowVig.ag,East Carolina Pirates,SMU Mustangs,350,-429
2023-10-12 23:30:00,WynnBET,East Carolina Pirates,SMU Mustangs,360,-455
2023-10-12 23:30:00,MyBookie.ag,East Carolina Pirates,SMU Mustangs,330,-450
2023-10-13 23:00:00,DraftKings,Memphis Tigers,Tulane Green Wave,160,-192
2023-10-13 23:00:00,FanDuel,Memphis Tigers,Tulane Green Wave,160,-194
2023-10-13 23:00:00,Bovada,Memphis Tigers,Tulane Green Wave,165,-195
2023-10-13 23:00:00,Unibet,Memphis Tigers,Tulane Green Wave,145,-186
2023-10-13 23:00:00,TwinSpires,Memphis Tigers,Tulane Green Wave,-112,-109
2023-10-13 23:00:00,BetRivers,Memphis Tigers,Tulane Green Wave,145,-186
2023-10-13 23:00:00,Barstool Sportsbook,Memphis Tigers,Tulane Green Wave,170,-200
2023-10-13 23:00:00,BetMGM,Memphis Tigers,Tulane Green Wave,165,-200
2023-10-13 23:00:00,PointsBet (US),Memphis Tigers,Tulane Green Wave,165,-200
2023-10-13 23:00:00,Caesars,Memphis Tigers,Tulane Green Wave,162,-195
2023-10-13 23:00:00,BetOnline.ag,Memphis Tigers,Tulane Green Wave,172,-196
2023-10-13 23:00:00,SuperBook,Memphis Tigers,Tulane Green Wave,165,-195
2023-10-13 23:00:00,BetUS,Memphis Tigers,Tulane Green Wave,167,-197
2023-10-13 23:00:00,LowVig.ag,Memphis Tigers,Tulane Green Wave,172,-197
2023-10-13 23:00:00,WynnBET,Memphis Tigers,Tulane Green Wave,163,-189
2023-10-13 23:00:00,MyBookie.ag,Memphis Tigers,Tulane Green Wave,156,-194
2023-10-14 00:00:00,DraftKings,Fresno State Bulldogs,Utah State Aggies,-225,185
2023-10-14 00:00:00,FanDuel,Fresno State Bulldogs,Utah State Aggies,-235,190
2023-10-14 00:00:00,Unibet,Fresno State Bulldogs,Utah State Aggies,-235,185
2023-10-14 00:00:00,TwinSpires,Fresno State Bulldogs,Utah State Aggies,-109,-112
2023-10-14 00:00:00,BetRivers,Fresno State Bulldogs,Utah State Aggies,-235,185
2023-10-14 00:00:00,Barstool Sportsbook,Fresno State Bulldogs,Utah State Aggies,-210,175
2023-10-14 00:00:00,BetMGM,Fresno State Bulldogs,Utah State Aggies,-210,170
2023-10-14 00:00:00,PointsBet (US),Fresno State Bulldogs,Utah State Aggies,-221,180
2023-10-14 00:00:00,Caesars,Fresno State Bulldogs,Utah State Aggies,-220,180
2023-10-14 00:00:00,Bovada,Fresno State Bulldogs,Utah State Aggies,-220,180
2023-10-14 00:00:00,BetOnline.ag,Fresno State Bulldogs,Utah State Aggies,-208,180
2023-10-14 00:00:00,SuperBook,Fresno State Bulldogs,Utah State Aggies,-220,180
2023-10-14 00:00:00,BetUS,Fresno State Bulldogs,Utah State Aggies,-210,175
2023-10-14 00:00:00,LowVig.ag,Fresno State Bulldogs,Utah State Aggies,-210,180
2023-10-14 00:00:00,WynnBET,Fresno State Bulldogs,Utah State Aggies,-208,178
2023-10-14 00:00:00,MyBookie.ag,Fresno State Bulldogs,Utah State Aggies,-227,181
2023-10-14 02:00:00,DraftKings,Colorado Buffaloes,Stanford Cardinal,-410,320
2023-10-14 02:00:00,FanDuel,Colorado Buffaloes,Stanford Cardinal,-430,330
2023-10-14 02:00:00,BetRivers,Colorado Buffaloes,Stanford Cardinal,-455,320
2023-10-14 02:00:00,TwinSpires,Colorado Buffaloes,Stanford Cardinal,-112,-109
2023-10-14 02:00:00,Unibet,Colorado Buffaloes,Stanford Cardinal,-455,320
2023-10-14 02:00:00,Bovada,Colorado Buffaloes,Stanford Cardinal,-430,320
2023-10-14 02:00:00,Barstool Sportsbook,Colorado Buffaloes,Stanford Cardinal,-425,340
2023-10-14 02:00:00,BetMGM,Colorado Buffaloes,Stanford Cardinal,-450,340
2023-10-14 02:00:00,PointsBet (US),Colorado Buffaloes,Stanford Cardinal,-430,325
2023-10-14 02:00:00,Caesars,Colorado Buffaloes,Stanford Cardinal,-430,328
2023-10-14 02:00:00,BetOnline.ag,Colorado Buffaloes,Stanford Cardinal,-400,320
2023-10-14 02:00:00,SuperBook,Colorado Buffaloes,Stanford Cardinal,-425,325
2023-10-14 02:00:00,BetUS,Colorado Buffaloes,Stanford Cardinal,-425,335
2023-10-14 02:00:00,LowVig.ag,Colorado Buffaloes,Stanford Cardinal,-400,320
2023-10-14 02:00:00,WynnBET,Colorado Buffaloes,Stanford Cardinal,-400,320
2023-10-14 02:00:00,MyBookie.ag,Colorado Buffaloes,Stanford Cardinal,-429,320
2023-10-14 16:00:00,DraftKings,Alabama Crimson Tide,Arkansas Razorbacks,-1200,750
2023-10-14 16:00:00,FanDuel,Alabama Crimson Tide,Arkansas Razorbacks,-1400,800
2023-10-14 16:00:00,BetRivers,Alabama Crimson Tide,Arkansas Razorbacks,-1667,800
2023-10-14 16:00:00,Unibet,Alabama Crimson Tide,Arkansas Razorbacks,-1667,800
2023-10-14 16:00:00,TwinSpires,Alabama Crimson Tide,Arkansas Razorbacks,-109,-112
2023-10-14 16:00:00,Barstool Sportsbook,Alabama Crimson Tide,Arkansas Razorbacks,-1400,800
2023-10-14 16:00:00,BetMGM,Alabama Crimson Tide,Arkansas Razorbacks,-1100,700
2023-10-14 16:00:00,Caesars,Alabama Crimson Tide,Arkansas Razorbacks,-1100,700
2023-10-14 16:00:00,BetOnline.ag,Alabama Crimson Tide,Arkansas Razorbacks,-1250,750
2023-10-14 16:00:00,SuperBook,Alabama Crimson Tide,Arkansas Razorbacks,-1600,850
2023-10-14 16:00:00,BetUS,Alabama Crimson Tide,Arkansas Razorbacks,-1200,750
2023-10-14 16:00:00,PointsBet (US),Alabama Crimson Tide,Arkansas Razorbacks,-1370,765
2023-10-14 16:00:00,LowVig.ag,Alabama Crimson Tide,Arkansas Razorbacks,-1205,750
2023-10-14 16:00:00,WynnBET,Alabama Crimson Tide,Arkansas Razorbacks,-1250,775
2023-10-14 16:00:00,MyBookie.ag,Alabama Crimson Tide,Arkansas Razorbacks,-1298,720
2023-10-14 16:00:00,DraftKings,Cincinnati Bearcats,Iowa State Cyclones,-218,180
2023-10-14 16:00:00,FanDuel,Cincinnati Bearcats,Iowa State Cyclones,-215,176
2023-10-14 16:00:00,BetRivers,Cincinnati Bearcats,Iowa State Cyclones,-200,170
2023-10-14 16:00:00,TwinSpires,Cincinnati Bearcats,Iowa State Cyclones,-110,-110
2023-10-14 16:00:00,Unibet,Cincinnati Bearcats,Iowa State Cyclones,-200,170
2023-10-14 16:00:00,Bovada,Cincinnati Bearcats,Iowa State Cyclones,-220,180
2023-10-14 16:00:00,Barstool Sportsbook,Cincinnati Bearcats,Iowa State Cyclones,-210,175
2023-10-14 16:00:00,PointsBet (US),Cincinnati Bearcats,Iowa State Cyclones,-206,170
2023-10-14 16:00:00,BetMGM,Cincinnati Bearcats,Iowa State Cyclones,-200,165
2023-10-14 16:00:00,Caesars,Cincinnati Bearcats,Iowa State Cyclones,-205,170
2023-10-14 16:00:00,BetOnline.ag,Cincinnati Bearcats,Iowa State Cyclones,-192,167
2023-10-14 16:00:00,SuperBook,Cincinnati Bearcats,Iowa State Cyclones,-200,170
2023-10-14 16:00:00,BetUS,Cincinnati Bearcats,Iowa State Cyclones,-200,170
2023-10-14 16:00:00,LowVig.ag,Cincinnati Bearcats,Iowa State Cyclones,-192,167
2023-10-14 16:00:00,WynnBET,Cincinnati Bearcats,Iowa State Cyclones,-200,170
2023-10-14 16:00:00,MyBookie.ag,Cincinnati Bearcats,Iowa State Cyclones,-219,176
2023-10-14 16:00:00,DraftKings,Eastern Michigan Eagles,Kent State Golden Flashes,-380,300
2023-10-14 16:00:00,FanDuel,Eastern Michigan Eagles,Kent State Golden Flashes,-420,320
2023-10-14 16:00:00,Bovada,Eastern Michigan Eagles,Kent State Golden Flashes,-410,305
2023-10-14 16:00:00,Unibet,Eastern Michigan Eagles,Kent State Golden Flashes,-385,290
2023-10-14 16:00:00,TwinSpires,Eastern Michigan Eagles,Kent State Golden Flashes,-110,-110
2023-10-14 16:00:00,BetRivers,Eastern Michigan Eagles,Kent State Golden Flashes,-385,290
2023-10-14 16:00:00,Barstool Sportsbook,Eastern Michigan Eagles,Kent State Golden Flashes,-380,300
2023-10-14 16:00:00,BetMGM,Eastern Michigan Eagles,Kent State Golden Flashes,-450,325
2023-10-14 16:00:00,PointsBet (US),Eastern Michigan Eagles,Kent State Golden Flashes,-400,305
2023-10-14 16:00:00,Caesars,Eastern Michigan Eagles,Kent State Golden Flashes,-385,300
2023-10-14 16:00:00,BetOnline.ag,Eastern Michigan Eagles,Kent State Golden Flashes,-370,305
2023-10-14 16:00:00,SuperBook,Eastern Michigan Eagles,Kent State Golden Flashes,-400,300
2023-10-14 16:00:00,BetUS,Eastern Michigan Eagles,Kent State Golden Flashes,-390,310
2023-10-14 16:00:00,LowVig.ag,Eastern Michigan Eagles,Kent State Golden Flashes,-375,305
2023-10-14 16:00:00,WynnBET,Eastern Michigan Eagles,Kent State Golden Flashes,-370,300
2023-10-14 16:00:00,MyBookie.ag,Eastern Michigan Eagles,Kent State Golden Flashes,-420,310
2023-10-14 16:00:00,DraftKings,Florida State Seminoles,Syracuse Orange,-1000,650
2023-10-14 16:00:00,FanDuel,Florida State Seminoles,Syracuse Orange,-1000,640
2023-10-14 16:00:00,TwinSpires,Florida State Seminoles,Syracuse Orange,-107,-117
2023-10-14 16:00:00,BetRivers,Florida State Seminoles,Syracuse Orange,-1000,600
2023-10-14 16:00:00,Unibet,Florida State Seminoles,Syracuse Orange,-1000,600
2023-10-14 16:00:00,Barstool Sportsbook,Florida State Seminoles,Syracuse Orange,-900,600
2023-10-14 16:00:00,BetMGM,Florida State Seminoles,Syracuse Orange,-900,575
2023-10-14 16:00:00,PointsBet (US),Florida State Seminoles,Syracuse Orange,-1080,655
2023-10-14 16:00:00,Caesars,Florida State Seminoles,Syracuse Orange,-1000,650
2023-10-14 16:00:00,BetOnline.ag,Florida State Seminoles,Syracuse Orange,-105,-115
2023-10-14 16:00:00,SuperBook,Florida State Seminoles,Syracuse Orange,-1200,700
2023-10-14 16:00:00,BetUS,Florida State Seminoles,Syracuse Orange,-950,620
2023-10-14 16:00:00,LowVig.ag,Florida State Seminoles,Syracuse Orange,-101,-111
2023-10-14 16:00:00,MyBookie.ag,Florida State Seminoles,Syracuse Orange,-847,550
2023-10-14 16:00:00,DraftKings,Georgia Bulldogs,Vanderbilt Commodores,-110,-110
2023-10-14 16:00:00,FanDuel,Georgia Bulldogs,Vanderbilt Commodores,-105,-115
2023-10-14 16:00:00,Bovada,Georgia Bulldogs,Vanderbilt Commodores,-110,-110
2023-10-14 16:00:00,Unibet,Georgia Bulldogs,Vanderbilt Commodores,-110,-110
2023-10-14 16:00:00,TwinSpires,Georgia Bulldogs,Vanderbilt Commodores,-110,-110
